id,source_ip,dur,spkts,sbytes,sttl,swin,stcpb,dtcpb,rate,pps,ttl_ratio,tcp_diff,swin_interaction,label
5729,10.0.0.1,1738340534.013051,1,899,64,85,2033731730,354496474,5.17159890372349e-07,5.752612796132914e-10,3.681672189525065e-08,-1679235256.0,172867197050.0,0
5730,10.0.0.1,1738340534.013118,1,986,64,85,2033731848,354496474,5.672076216986834e-07,5.752612796132692e-10,3.681672189524923e-08,-1679235374.0,172867207080.0,0
5731,10.0.0.5,1738340534.013213,1,926,64,83,354496474,2033731848,5.326919449218582e-07,5.752612796132378e-10,3.681672189524722e-08,1679235374.0,29423207342.0,0
5732,10.0.0.5,1738340534.014082,1,955,64,83,354496474,2033731887,5.493745220303675e-07,5.752612796129503e-10,3.6816721895228816e-08,1679235413.0,29423207342.0,0
5733,10.0.0.1,1738340534.014110,1,773,64,85,2033731887,354496475,4.4467696914080334e-07,5.752612796129409e-10,3.681672189522822e-08,-1679235412.0,172867210395.0,0
5734,10.0.0.5,1738340535.086292,1,949,64,42340,1820525558,0,5.45922954015964e-07,5.752612792581285e-10,3.6816721872520227e-08,-1820525558.0,77081052125720.0,0
5735,10.0.0.3,1738340535.086463,1,919,64,43440,1650824524,1820525559,5.286651156381682e-07,5.75261279258072e-10,3.681672187251661e-08,169701035.0,71711817322560.0,0
5736,10.0.0.5,1738340535.086525,1,901,64,83,1820525559,1650824525,5.183104126115044e-07,5.752612792580514e-10,3.681672187251529e-08,-169701034.0,151103621397.0,0
5737,10.0.0.5,1738340535.087005,1,1087,64,83,1820525559,1650824525,6.253090105533293e-07,5.752612792578926e-10,3.6816721872505126e-08,-169701034.0,151103621397.0,0
5738,10.0.0.3,1738340535.087043,1,869,64,85,1650824525,1820525706,4.999020516750978e-07,5.7526127925788e-10,3.681672187250432e-08,169701181.0,140320084625.0,0
5739,10.0.0.3,1738340535.087785,1,1043,64,85,1650824525,1820525706,5.999975142657127e-07,5.752612792576345e-10,3.681672187248861e-08,169701181.0,140320084625.0,0
5740,10.0.0.3,1738340535.087891,1,983,64,85,1650824643,1820525706,5.654818375102201e-07,5.752612792575994e-10,3.681672187248636e-08,169701063.0,140320094655.0,0
5741,10.0.0.5,1738340535.087981,1,816,64,83,1820525706,1650824643,4.694132038741768e-07,5.752612792575696e-10,3.681672187248445e-08,-169701063.0,151103633598.0,0
5742,10.0.0.5,1738340535.089647,1,877,64,83,1820525706,1650824664,5.04504141908405e-07,5.752612792570183e-10,3.681672187244917e-08,-169701042.0,151103633598.0,0
5743,10.0.0.3,1738340535.089697,1,934,64,85,1650824664,1820525707,5.372940348260396e-07,5.752612792570018e-10,3.6816721872448116e-08,169701043.0,140320096440.0,0
5744,10.0.0.5,1738340537.619919,1,835,64,42340,2523779397,0,4.803431674804383e-07,5.752612784196866e-10,3.681672181885994e-08,-2523779397.0,106856819668980.0,0
5745,10.0.0.2,1738340537.619976,1,919,64,43440,1768648715,2523779398,5.286651148676747e-07,5.752612784196678e-10,3.681672181885874e-08,755130683.0,76830100179600.0,0
5746,10.0.0.5,1738340537.620008,1,886,64,83,2523779398,1768648716,5.096814926798163e-07,5.752612784196572e-10,3.681672181885806e-08,-755130682.0,209473690034.0,0
5747,10.0.0.5,1738340537.620368,1,1011,64,83,2523779398,1768648716,5.81589152482153e-07,5.752612784195381e-10,3.681672181885044e-08,-755130682.0,209473690034.0,0
5748,10.0.0.2,1738340537.620389,1,953,64,85,1768648716,2523779538,5.482239983338132e-07,5.752612784195311e-10,3.681672181884999e-08,755130822.0,150335140860.0,0
5749,10.0.0.2,1738340537.620950,1,1004,64,85,1768648716,2523779538,5.775623235330229e-07,5.752612784193455e-10,3.681672181883811e-08,755130822.0,150335140860.0,0
5750,10.0.0.2,1738340537.621013,1,859,64,85,1768648834,2523779538,4.941494381621999e-07,5.752612784193246e-10,3.6816721818836774e-08,755130704.0,150335150890.0,0
5751,10.0.0.5,1738340537.621086,1,915,64,83,2523779538,1768648834,5.2636406975366e-07,5.752612784193005e-10,3.681672181883523e-08,-755130704.0,209473701654.0,0
5752,10.0.0.5,1738340537.622125,1,818,64,83,2523779538,1768648835,4.7056372574670657e-07,5.752612784189567e-10,3.681672181881323e-08,-755130703.0,209473701654.0,0
5753,10.0.0.2,1738340537.622158,1,857,64,85,1768648835,2523779539,4.929989156050364e-07,5.752612784189456e-10,3.681672181881252e-08,755130704.0,150335150975.0,0
5754,10.0.0.5,1738340538.593558,1,782,64,42340,3852993523,0,4.4985431947223296e-07,5.752612780974846e-10,3.681672179823902e-08,-3852993523.0,163135745763820.0,0
5755,10.0.0.3,1738340538.593737,1,905,64,43440,2693948862,3852993524,5.2061145667817e-07,5.752612780974254e-10,3.6816721798235225e-08,1159044662.0,117025138565280.0,0
5756,10.0.0.5,1738340538.593789,1,822,64,83,3852993524,2693948863,4.7286477059606953e-07,5.752612780974081e-10,3.681672179823412e-08,-1159044661.0,319798462492.0,0
5757,10.0.0.5,1738340538.594278,1,1016,64,83,3852993524,2693948863,5.844654585468023e-07,5.752612780972463e-10,3.6816721798223764e-08,-1159044661.0,319798462492.0,0
5758,10.0.0.3,1738340538.594409,1,776,64,85,2693948863,3852993664,4.4640275180342954e-07,5.75261278097203e-10,3.681672179822099e-08,1159044801.0,228985653355.0,0
5759,10.0.0.3,1738340538.595182,1,936,64,85,2693948863,3852993664,5.384445562987426e-07,5.752612780969473e-10,3.6816721798204626e-08,1159044801.0,228985653355.0,0
5760,10.0.0.3,1738340538.595261,1,965,64,85,2693948981,3852993664,5.551271333635288e-07,5.75261278096921e-10,3.6816721798202946e-08,1159044683.0,228985663385.0,0
5761,10.0.0.5,1738340538.596318,1,930,64,83,3852993664,2693948981,5.349929886298113e-07,5.752612780965713e-10,3.6816721798180565e-08,-1159044683.0,319798474112.0,0
5762,10.0.0.5,1738340538.597574,1,786,64,83,3852993664,2693948982,4.5215536458357834e-07,5.752612780961557e-10,3.681672179815396e-08,-1159044682.0,319798474112.0,0
5763,10.0.0.3,1738340538.597609,1,891,64,85,2693948982,3852993665,5.125577987836644e-07,5.752612780961441e-10,3.681672179815322e-08,1159044683.0,228985663470.0,0
5764,10.0.0.7,1738340538.633367,1,806,64,42340,3428598312,0,4.636605901359545e-07,5.752612780843108e-10,3.681672179739589e-08,-3428598312.0,145166852530080.0,0
5765,10.0.0.3,1738340538.633489,1,892,64,43440,709396766,3428598313,5.131330600511692e-07,5.752612780842705e-10,3.6816721797393314e-08,2719201547.0,30816195515040.0,0
5766,10.0.0.7,1738340538.633522,1,791,64,83,3428598313,709396767,4.550316709646493e-07,5.752612780842595e-10,3.6816721797392606e-08,-2719201546.0,284573659979.0,0
5767,10.0.0.7,1738340538.633941,1,919,64,83,3428598313,709396767,5.286651145593071e-07,5.752612780841209e-10,3.681672179738374e-08,-2719201546.0,284573659979.0,0
5768,10.0.0.3,1738340538.633963,1,948,64,85,709396767,3428598453,5.453476916237397e-07,5.752612780841136e-10,3.681672179738327e-08,2719201686.0,60298725195.0,0
5769,10.0.0.3,1738340538.634455,1,983,64,85,709396767,3428598453,5.654818363565236e-07,5.752612780839508e-10,3.681672179737285e-08,2719201686.0,60298725195.0,0
5770,10.0.0.3,1738340538.634517,1,874,64,85,709396885,3428598453,5.02778357045355e-07,5.752612780839303e-10,3.6816721797371536e-08,2719201568.0,60298735225.0,0
5771,10.0.0.7,1738340538.634577,1,921,64,83,3428598453,709396885,5.298156371152815e-07,5.752612780839104e-10,3.6816721797370266e-08,-2719201568.0,284573671599.0,0
5772,10.0.0.7,1738340538.635513,1,893,64,83,3428598453,709396886,5.137083213286554e-07,5.752612780836006e-10,3.681672179735044e-08,-2719201567.0,284573671599.0,0
5773,10.0.0.3,1738340538.635555,1,897,64,85,709396886,3428598454,5.160093664409773e-07,5.752612780835868e-10,3.681672179734955e-08,2719201568.0,60298735310.0,0
5774,10.0.0.5,1738340538.804066,1,794,64,42340,2428612086,0,4.567574547540908e-07,5.752612780278222e-10,3.681672179378062e-08,-2428612086.0,102827435721240.0,0
5775,10.0.0.2,1738340538.804193,1,838,64,43440,3694482233,2428612087,4.820689509872797e-07,5.752612780277801e-10,3.6816721793777926e-08,-1265870146.0,160488308201520.0,0
5776,10.0.0.5,1738340538.804288,1,851,64,83,2428612087,3694482234,4.895473476016142e-07,5.752612780277488e-10,3.681672179377592e-08,1265870147.0,201574803221.0,0
5777,10.0.0.5,1738340538.804731,1,1009,64,83,2428612087,3694482234,5.804386295298506e-07,5.752612780276022e-10,3.681672179376654e-08,1265870147.0,201574803221.0,0
5778,10.0.0.2,1738340538.804767,1,834,64,85,3694482234,2428612234,4.797679058750102e-07,5.752612780275903e-10,3.6816721793765777e-08,-1265870000.0,314030989890.0,0
5779,10.0.0.2,1738340538.805492,1,898,64,85,3694482234,2428612234,5.165846276685606e-07,5.752612780273503e-10,3.681672179375042e-08,-1265870000.0,314030989890.0,0
5780,10.0.0.2,1738340538.805607,1,875,64,85,3694482352,2428612234,5.033536182738982e-07,5.752612780273122e-10,3.681672179374798e-08,-1265870118.0,314030999920.0,0
5781,10.0.0.5,1738340538.805701,1,798,64,83,2428612234,3694482352,4.590584998657703e-07,5.752612780272811e-10,3.681672179374599e-08,1265870118.0,201574815422.0,0
5782,10.0.0.5,1738340538.808736,1,870,64,83,2428612234,3694482373,5.004773118828607e-07,5.752612780262767e-10,3.681672179368171e-08,1265870139.0,201574815422.0,0
5783,10.0.0.2,1738340538.808811,1,812,64,85,3694482373,2428612235,4.671121577573166e-07,5.75261278026252e-10,3.681672179368013e-08,-1265870138.0,314031001705.0,0
5784,10.0.0.5,1738340539.430106,1,931,64,42340,2243427469,0,5.355682496510248e-07,5.752612778206495e-10,3.681672178052157e-08,-2243427469.0,94986719037460.0,0
5785,10.0.0.2,1738340539.430187,1,924,64,43440,3315694209,2243427470,5.315414207062555e-07,5.752612778206227e-10,3.6816721780519856e-08,-1072266739.0,144033756438960.0,0
5786,10.0.0.5,1738340539.430239,1,822,64,83,2243427470,3315694210,4.7286477036853774e-07,5.752612778206056e-10,3.681672178051876e-08,1072266740.0,186204480010.0,0
5787,10.0.0.5,1738340539.430787,1,910,64,83,2243427470,3315694210,5.234877628165859e-07,5.752612778204241e-10,3.6816721780507143e-08,1072266740.0,186204480010.0,0
5788,10.0.0.2,1738340539.430824,1,920,64,85,3315694210,2243427610,5.29240375594779e-07,5.752612778204119e-10,3.681672178050636e-08,-1072266600.0,281834007850.0,0
5789,10.0.0.2,1738340539.431656,1,1049,64,85,3315694210,2243427610,6.034490804333234e-07,5.752612778201367e-10,3.681672178048875e-08,-1072266600.0,281834007850.0,0
5790,10.0.0.2,1738340539.431771,1,838,64,85,3315694328,2243427610,4.820689508132426e-07,5.752612778200985e-10,3.6816721780486305e-08,-1072266718.0,281834017880.0,0
5791,10.0.0.5,1738340539.431856,1,769,64,83,2243427610,3315694328,4.423759226436342e-07,5.752612778200705e-10,3.681672178048451e-08,1072266718.0,186204491630.0,0
5792,10.0.0.5,1738340539.432847,1,831,64,83,2243427610,3315694329,4.780421218682059e-07,5.752612778197425e-10,3.681672178046352e-08,1072266719.0,186204491630.0,0
5793,10.0.0.2,1738340539.432876,1,853,64,85,3315694329,2243427611,4.906978699802321e-07,5.752612778197328e-10,3.68167217804629e-08,-1072266718.0,281834017965.0,0
5794,10.0.0.5,1738340542.004455,1,950,64,42340,356978713,0,5.464982131202951e-07,5.752612769687317e-10,3.6816721725998826e-08,-356978713.0,15114478708420.0,0
5795,10.0.0.2,1738340542.004604,1,818,64,43440,644480236,356978714,4.705637245603822e-07,5.752612769686823e-10,3.681672172599567e-08,-287501522.0,27996221451840.0,0
5796,10.0.0.5,1738340542.004660,1,837,64,83,356978714,644480237,4.814936888227717e-07,5.752612769686639e-10,3.681672172599449e-08,287501523.0,29629233262.0,0
5797,10.0.0.5,1738340542.005072,1,1152,64,83,356978714,644480237,6.627009910677437e-07,5.752612769685275e-10,3.681672172598576e-08,287501523.0,29629233262.0,0
5798,10.0.0.2,1738340542.005107,1,959,64,85,644480237,356978922,5.516755646128069e-07,5.75261276968516e-10,3.681672172598502e-08,-287501315.0,54780820145.0,0
5799,10.0.0.5,1738340542.005651,1,838,64,83,356978922,644480237,4.820689500994655e-07,5.75261276968336e-10,3.68167217259735e-08,287501315.0,29629250526.0,0
5800,10.0.0.2,1738340542.005681,1,770,64,85,644480237,356978931,4.4295118326561104e-07,5.75261276968326e-10,3.6816721725972866e-08,-287501306.0,54780820145.0,0
5801,10.0.0.2,1738340542.005963,1,1064,64,85,644480237,356978931,6.120779986941996e-07,5.752612769682327e-10,3.681672172596689e-08,-287501306.0,54780820145.0,0
5802,10.0.0.2,1738340542.006059,1,996,64,85,644480355,356978931,5.729602318603281e-07,5.752612769682009e-10,3.681672172596486e-08,-287501424.0,54780830175.0,0
5803,10.0.0.5,1738340542.006139,1,781,64,83,356978931,644480355,4.492790573121442e-07,5.752612769681745e-10,3.6816721725963165e-08,287501424.0,29629251273.0,0
5804,10.0.0.5,1738340542.007705,1,783,64,83,356978931,644480394,4.504295798656748e-07,5.752612769676562e-10,3.681672172593e-08,287501463.0,29629251273.0,0
5805,10.0.0.2,1738340542.007758,1,900,64,85,644480394,356978932,5.177351492708748e-07,5.752612769676387e-10,3.681672172592888e-08,-287501462.0,54780833490.0,0
5806,10.0.0.5,1738340542.333189,1,950,64,42340,3137618137,0,5.46498213016948e-07,5.752612768599452e-10,3.6816721719036493e-08,-3137618137.0,132846751920580.0,0
5807,10.0.0.3,1738340542.333289,1,838,64,43440,4211748835,3137618138,4.820689500086064e-07,5.752612768599122e-10,3.681672171903438e-08,-1074130697.0,182958369392400.0,0
5808,10.0.0.5,1738340542.333325,1,783,64,83,3137618138,4211748836,4.504295797813019e-07,5.752612768599002e-10,3.6816721719033615e-08,1074130698.0,260422305454.0,0
5809,10.0.0.5,1738340542.333650,1,1170,64,83,3137618138,4211748836,6.730556939259574e-07,5.752612768597927e-10,3.681672171902673e-08,1074130698.0,260422305454.0,0
5810,10.0.0.3,1738340542.333668,1,932,64,85,4211748836,3137618346,5.361435100333212e-07,5.752612768597867e-10,3.681672171902635e-08,-1074130490.0,357998651060.0,0
5811,10.0.0.5,1738340542.334047,1,851,64,83,3137618346,4211748836,4.895473466075718e-07,5.752612768596613e-10,3.681672171901832e-08,1074130490.0,260422322718.0,0
5812,10.0.0.3,1738340542.334061,1,891,64,85,4211748836,3137618355,5.125577976819541e-07,5.752612768596567e-10,3.681672171901803e-08,-1074130481.0,357998651060.0,0
5813,10.0.0.3,1738340542.334288,1,919,64,85,4211748836,3137618355,5.286651134339555e-07,5.752612768595816e-10,3.681672171901322e-08,-1074130481.0,357998651060.0,0
5814,10.0.0.3,1738340542.334346,1,952,64,85,4211748954,3137618355,5.476487355703034e-07,5.752612768595623e-10,3.681672171901199e-08,-1074130599.0,357998661090.0,0
5815,10.0.0.5,1738340542.334416,1,860,64,83,3137618355,4211748954,4.947246980992038e-07,5.752612768595393e-10,3.6816721719010513e-08,1074130599.0,260422323465.0,0
5816,10.0.0.5,1738340542.335400,1,799,64,83,3137618355,4211748993,4.596337602105116e-07,5.752612768592136e-10,3.681672171898967e-08,1074130638.0,260422323465.0,0
5817,10.0.0.3,1738340542.335425,1,964,64,85,4211748993,3137618356,5.545518708922739e-07,5.752612768592053e-10,3.681672171898914e-08,-1074130637.0,357998664405.0,0
5818,10.0.0.5,1738340543.294261,1,820,64,42340,2973431387,0,4.7171424676435965e-07,5.75261276541902e-10,3.681672169868173e-08,-2973431387.0,125895084925580.0,0
5819,10.0.0.3,1738340543.294348,1,937,64,43440,164278934,2973431388,5.390198161197351e-07,5.752612765418732e-10,3.681672169867988e-08,2809152454.0,7136276892960.0,0
5820,10.0.0.5,1738340543.294395,1,944,64,83,2973431388,164278935,5.430466450555136e-07,5.752612765418577e-10,3.681672169867889e-08,-2809152453.0,246794805204.0,0
5821,10.0.0.5,1738340543.294916,1,1000,64,83,2973431388,164278935,5.752612765416852e-07,5.752612765416853e-10,3.681672169866786e-08,-2809152453.0,246794805204.0,0
5822,10.0.0.3,1738340543.294954,1,846,64,85,164278935,2973431535,4.86671039954255e-07,5.752612765416726e-10,3.6816721698667045e-08,2809152600.0,13963709475.0,0
5823,10.0.0.3,1738340543.295764,1,967,64,85,164278935,2973431535,5.562776544155383e-07,5.752612765414046e-10,3.681672169864989e-08,2809152600.0,13963709475.0,0
5824,10.0.0.3,1738340543.295867,1,818,64,85,164279053,2973431535,4.7056372421084107e-07,5.752612765413706e-10,3.6816721698647716e-08,2809152482.0,13963719505.0,0
5825,10.0.0.5,1738340543.295965,1,888,64,83,2973431535,164279053,5.108320135687082e-07,5.752612765413381e-10,3.681672169864564e-08,-2809152482.0,246794817405.0,0
5826,10.0.0.5,1738340543.297543,1,926,64,83,2973431535,164279074,5.326919420767955e-07,5.752612765408158e-10,3.681672169861221e-08,-2809152461.0,246794817405.0,0
5827,10.0.0.3,1738340543.297586,1,826,64,85,164279074,2973431536,4.7516581442270215e-07,5.752612765408017e-10,3.6816721698611306e-08,2809152462.0,13963721290.0,0
5828,10.0.0.5,1738340543.630590,1,826,64,42340,2535520667,0,4.7516581433167734e-07,5.752612764306022e-10,3.681672169155854e-08,-2535520667.0,107353945040780.0,0
5829,10.0.0.3,1738340543.630794,1,929,64,43440,2498151512,2535520668,5.344177258039667e-07,5.752612764305346e-10,3.681672169155421e-08,37369156.0,108519701681280.0,0
5830,10.0.0.5,1738340543.630866,1,848,64,83,2535520668,2498151513,4.878215624130732e-07,5.752612764305108e-10,3.681672169155269e-08,-37369155.0,210448215444.0,0
5831,10.0.0.5,1738340543.631930,1,1046,64,83,2535520668,2498151513,6.017232951459459e-07,5.752612764301586e-10,3.681672169153015e-08,-37369155.0,210448215444.0,0
5832,10.0.0.3,1738340543.631967,1,960,64,85,2498151513,2535520808,5.522508253729406e-07,5.752612764301464e-10,3.681672169152937e-08,37369295.0,212342878605.0,0
5833,10.0.0.3,1738340543.632730,1,994,64,85,2498151513,2535520808,5.718097087713146e-07,5.752612764298939e-10,3.681672169151321e-08,37369295.0,212342878605.0,0
5834,10.0.0.3,1738340543.632832,1,826,64,85,2498151631,2535520808,4.751658143310645e-07,5.752612764298602e-10,3.681672169151105e-08,37369177.0,212342888635.0,0
5835,10.0.0.5,1738340543.632915,1,907,64,83,2535520808,2498151631,5.217619777218583e-07,5.752612764298327e-10,3.681672169150929e-08,-37369177.0,210448227064.0,0
5836,10.0.0.5,1738340543.634157,1,895,64,83,2535520808,2498151632,5.148588424043325e-07,5.752612764294217e-10,3.681672169148299e-08,-37369176.0,210448227064.0,0
5837,10.0.0.3,1738340543.634194,1,905,64,85,2498151632,2535520809,5.206114551686156e-07,5.752612764294095e-10,3.681672169148221e-08,37369177.0,212342888720.0,0
5838,10.0.0.5,1738340543.807245,1,874,64,42340,2097159969,0,5.027783555492525e-07,5.752612763721424e-10,3.6816721687817116e-08,-2097159969.0,88793753087460.0,0
5839,10.0.0.1,1738340543.807386,1,777,64,43440,1169937096,2097159970,4.4697801174111845e-07,5.752612763720958e-10,3.681672168781413e-08,927222874.0,50822067450240.0,0
5840,10.0.0.5,1738340543.807425,1,807,64,83,2097159970,1169937097,4.642358500322709e-07,5.752612763720829e-10,3.6816721687813304e-08,-927222873.0,174064277510.0,0
5841,10.0.0.5,1738340543.808316,1,885,64,42340,1257293959,0,5.091062295890324e-07,5.752612763717881e-10,3.681672168779444e-08,-1257293959.0,53233826224060.0,0
5842,10.0.0.1,1738340543.808353,1,949,64,43440,2114977523,1257293960,5.459229512768152e-07,5.752612763717758e-10,3.681672168779365e-08,-857683563.0,91874623599120.0,0
5843,10.0.0.5,1738340543.808373,1,814,64,83,1257293960,2114977524,4.6826267896662014e-07,5.752612763717692e-10,3.6816721687793227e-08,857683564.0,104355398680.0,0
5844,10.0.0.5,1738340543.808486,1,946,64,83,1257293960,2114977524,5.441971674476583e-07,5.752612763717318e-10,3.681672168779084e-08,857683564.0,104355398680.0,0
5845,10.0.0.1,1738340543.808558,1,869,64,85,2114977524,1257294107,4.999020491670142e-07,5.75261276371708e-10,3.681672168778931e-08,-857683417.0,179773089540.0,0
5846,10.0.0.5,1738340543.808843,1,1016,64,83,2097159970,1169937097,5.844654567935595e-07,5.752612763716137e-10,3.6816721687783274e-08,-927222873.0,174064277510.0,0
5847,10.0.0.1,1738340543.808885,1,916,64,85,1169937097,2097160110,5.269393291563853e-07,5.752612763715997e-10,3.681672168778238e-08,927223013.0,99444653245.0,0
5848,10.0.0.1,1738340543.809520,1,906,64,85,1169937097,2097160110,5.21186716392479e-07,5.752612763713896e-10,3.6816721687768934e-08,927223013.0,99444653245.0,0
5849,10.0.0.1,1738340543.809601,1,892,64,85,1169937215,2097160110,5.131330585232556e-07,5.752612763713628e-10,3.681672168776722e-08,927222895.0,99444663275.0,0
5850,10.0.0.1,1738340543.810021,1,935,64,85,2114977524,1257294107,5.378692934070943e-07,5.752612763712238e-10,3.6816721687758326e-08,-857683417.0,179773089540.0,0
5851,10.0.0.5,1738340543.810047,1,903,64,83,1257294107,2114977642,5.194609325632074e-07,5.752612763712153e-10,3.681672168775778e-08,857683535.0,104355410881.0,0
5852,10.0.0.1,1738340543.810076,1,962,64,85,2114977642,1257294107,5.534013478690998e-07,5.752612763712056e-10,3.681672168775716e-08,-857683535.0,179773099570.0,0
5853,10.0.0.5,1738340543.810108,1,885,64,83,1257294107,2114977662,5.091062295885077e-07,5.75261276371195e-10,3.681672168775648e-08,857683555.0,104355410881.0,0
5854,10.0.0.1,1738340543.810144,1,916,64,85,2114977662,1257294107,5.269393291560037e-07,5.752612763711831e-10,3.681672168775572e-08,-857683555.0,179773101270.0,0
5855,10.0.0.5,1738340543.810193,1,844,64,83,2097160110,1169937215,4.855205172572648e-07,5.752612763711669e-10,3.681672168775468e-08,-927222895.0,174064289130.0,0
5856,10.0.0.5,1738340543.811532,1,926,64,83,2097160110,1169937216,5.326919419192902e-07,5.752612763707238e-10,3.6816721687726324e-08,-927222894.0,174064289130.0,0
5857,10.0.0.1,1738340543.811571,1,774,64,85,1169937216,2097160111,4.452522279109303e-07,5.752612763707109e-10,3.68167216877255e-08,927222895.0,99444663360.0,0
5858,10.0.0.5,1738340543.813318,1,776,64,83,1257294107,2114977663,4.46402750463223e-07,5.752612763701328e-10,3.68167216876885e-08,857683556.0,104355410881.0,0
5859,10.0.0.1,1738340543.813355,1,807,64,85,2114977663,1257294108,4.642358500306873e-07,5.752612763701205e-10,3.681672168768771e-08,-857683555.0,179773101355.0,0
5860,10.0.0.5,1738340545.361208,1,901,64,42340,1180495702,0,5.183104095479647e-07,5.752612758578964e-10,3.681672165490537e-08,-1180495702.0,49982188022680.0,0
5861,10.0.0.2,1738340545.361276,1,834,64,43440,1312122426,1180495703,4.797679040654668e-07,5.75261275857874e-10,3.6816721654903936e-08,-131626723.0,56998598185440.0,0
5862,10.0.0.5,1738340545.361331,1,854,64,83,1180495703,1312122427,4.912731295826088e-07,5.752612758578557e-10,3.6816721654902765e-08,131626724.0,97981143349.0,0
5863,10.0.0.5,1738340545.361795,1,1060,64,83,1180495703,1312122427,6.097769524091644e-07,5.752612758577022e-10,3.681672165489294e-08,131626724.0,97981143349.0,0
5864,10.0.0.2,1738340545.361828,1,845,64,85,1312122427,1180495850,4.860957780997491e-07,5.752612758576912e-10,3.681672165489224e-08,-131626577.0,111530406295.0,0
5865,10.0.0.2,1738340545.362650,1,1020,64,85,1312122427,1180495850,5.867665013745677e-07,5.752612758574193e-10,3.681672165487483e-08,-131626577.0,111530406295.0,0
5866,10.0.0.2,1738340545.362817,1,808,64,85,1312122545,1180495850,4.6481111089275006e-07,5.752612758573639e-10,3.681672165487129e-08,-131626695.0,111530416325.0,0
5867,10.0.0.5,1738340545.362898,1,809,64,83,1180495850,1312122545,4.6538637216858574e-07,5.752612758573372e-10,3.681672165486958e-08,131626695.0,97981155550.0,0
5868,10.0.0.5,1738340545.364208,1,916,64,83,1180495850,1312122566,5.269393286849238e-07,5.752612758569036e-10,3.681672165484183e-08,131626716.0,97981155550.0,0
5869,10.0.0.2,1738340545.364255,1,936,64,85,1312122566,1180495851,5.384445542020473e-07,5.752612758568881e-10,3.681672165484084e-08,-131626715.0,111530418110.0,0
5870,10.0.0.5,1738340547.054475,1,851,64,42340,3400206250,0,4.89547345278216e-07,5.752612752975512e-10,3.6816721619043275e-08,-3400206250.0,143964732625000.0,0
5871,10.0.0.1,1738340547.054584,1,957,64,43440,366346111,3400206251,5.505250404597219e-07,5.752612752975151e-10,3.6816721619040965e-08,3033860140.0,15914075061840.0,0
5872,10.0.0.5,1738340547.054617,1,810,64,83,3400206251,366346112,4.659616329909784e-07,5.752612752975042e-10,3.681672161904027e-08,-3033860139.0,282217118833.0,0
5873,10.0.0.5,1738340547.055097,1,998,64,83,3400206251,366346112,5.741107527467506e-07,5.752612752973453e-10,3.68167216190301e-08,-3033860139.0,282217118833.0,0
5874,10.0.0.1,1738340547.055121,1,874,64,85,366346112,3400206459,5.027783546098728e-07,5.752612752973373e-10,3.681672161902959e-08,3033860347.0,31139419520.0,0
5875,10.0.0.5,1738340547.055563,1,853,64,83,3400206459,366346112,4.90697867828504e-07,5.752612752971911e-10,3.681672161902023e-08,-3033860347.0,282217136097.0,0
5876,10.0.0.1,1738340547.055589,1,929,64,85,366346112,3400206468,5.344177247510826e-07,5.752612752971826e-10,3.6816721619019683e-08,3033860356.0,31139419520.0,0
5877,10.0.0.1,1738340547.055860,1,1053,64,85,366346112,3400206468,6.057501228878388e-07,5.752612752970928e-10,3.681672161901394e-08,3033860356.0,31139419520.0,0
5878,10.0.0.1,1738340547.055929,1,885,64,85,366346230,3400206468,5.091062286379069e-07,5.7526127529707e-10,3.681672161901248e-08,3033860238.0,31139429550.0,0
5879,10.0.0.5,1738340547.056002,1,905,64,83,3400206468,366346230,5.206114541438265e-07,5.752612752970459e-10,3.6816721619010935e-08,-3033860238.0,282217136844.0,0
5880,10.0.0.5,1738340547.057746,1,883,64,83,3400206468,366346269,5.079557060867819e-07,5.752612752964687e-10,3.6816721618973997e-08,-3033860199.0,282217136844.0,0
5881,10.0.0.1,1738340547.057808,1,922,64,85,366346269,3400206469,5.303908958233253e-07,5.752612752964482e-10,3.6816721618972686e-08,3033860200.0,31139432865.0,0
5882,10.0.0.5,1738340547.684847,1,831,64,42340,559357207,0,4.780421195989132e-07,5.752612750889449e-10,3.6816721605692474e-08,-559357207.0,23683184144380.0,0
5883,10.0.0.1,1738340547.685014,1,933,64,43440,1529472924,559357208,5.367187696579341e-07,5.752612750888897e-10,3.681672160568894e-08,-970115716.0,66440303818560.0,0
5884,10.0.0.5,1738340547.685069,1,913,64,83,559357208,1529472925,5.252135441561397e-07,5.752612750888715e-10,3.6816721605687775e-08,970115717.0,46426648264.0,0
5885,10.0.0.5,1738340547.685608,1,965,64,83,559357208,1529472925,5.551271304605889e-07,5.752612750886931e-10,3.681672160567636e-08,970115717.0,46426648264.0,0
5886,10.0.0.1,1738340547.685645,1,937,64,85,1529472925,559357348,5.39019814758094e-07,5.752612750886808e-10,3.681672160567557e-08,-970115577.0,130005198625.0,0
5887,10.0.0.1,1738340547.686425,1,986,64,85,1529472925,559357348,5.672076172371848e-07,5.752612750884227e-10,3.6816721605659056e-08,-970115577.0,130005198625.0,0
5888,10.0.0.1,1738340547.686525,1,806,64,85,1529473043,559357348,4.63660587721242e-07,5.752612750883897e-10,3.681672160565694e-08,-970115695.0,130005208655.0,0
5889,10.0.0.5,1738340547.686636,1,821,64,83,559357348,1529473043,4.7228950684753774e-07,5.75261275088353e-10,3.681672160565459e-08,970115695.0,46426659884.0,0
