id,source_ip,dur,spkts,sbytes,sttl,swin,stcpb,dtcpb,rate,pps,ttl_ratio,tcp_diff,swin_interaction,label
6547,10.0.0.3,1738430931,1,950,64,0,0,1060452988,5.46E-07,5.75E-10,3.68E-08,1060452988,0,0
6548,10.0.0.5,1738430931,1,1514,64,11,2044194773,1572743249,8.71E-07,5.75E-10,3.68E-08,-471451524,22486142503,1
6549,10.0.0.5,1738430931,1,1514,64,11,412296695,2112906625,8.71E-07,5.75E-10,3.68E-08,1700609930,4535263645,1
6550,10.0.0.3,1738430931,1,895,64,0,0,11294394,5.15E-07,5.75E-10,3.68E-08,11294394,0,0
6551,10.0.0.5,1738430931,1,1514,64,11,169686235,1370315009,8.71E-07,5.75E-10,3.68E-08,1200628774,1866548585,1
6552,10.0.0.5,1738430931,1,1514,64,11,1734712076,1925694773,8.71E-07,5.75E-10,3.68E-08,190982697,19081832836,1
6553,10.0.0.3,1738430931,1,942,64,0,0,1145635072,5.42E-07,5.75E-10,3.68E-08,1145635072,0,0
6554,10.0.0.5,1738430931,1,1514,64,11,2031816993,1600061506,8.71E-07,5.75E-10,3.68E-08,-431755487,22349986923,1
6555,10.0.0.5,1738430931,1,1514,64,11,1630372679,1207265605,8.71E-07,5.75E-10,3.68E-08,-423107074,17934099469,1
6556,10.0.0.3,1738430931,1,906,64,0,0,827333590,5.21E-07,5.75E-10,3.68E-08,827333590,0,0
6557,10.0.0.5,1738430931,1,1514,64,11,2008373960,565382009,8.71E-07,5.75E-10,3.68E-08,-1442991951,22092113560,1
6558,10.0.0.3,1738430931,1,873,64,0,0,832517956,5.02E-07,5.75E-10,3.68E-08,832517956,0,0
6559,10.0.0.5,1738430931,1,1514,64,11,2023681184,1274970914,8.71E-07,5.75E-10,3.68E-08,-748710270,22260493024,1
6560,10.0.0.5,1738430931,1,1514,64,11,522562214,1672816200,8.71E-07,5.75E-10,3.68E-08,1150253986,5748184354,1
6561,10.0.0.3,1738430931,1,835,64,0,0,63485625,4.80E-07,5.75E-10,3.68E-08,63485625,0,0
6562,10.0.0.5,1738430931,1,1514,64,11,895131493,2147008791,8.71E-07,5.75E-10,3.68E-08,1251877298,9846446423,1
6563,10.0.0.5,1738430931,1,1514,64,11,1988436617,58041062,8.71E-07,5.75E-10,3.68E-08,-1930395555,21872802787,1
6564,10.0.0.3,1738430931,1,892,64,0,0,1700581843,5.13E-07,5.75E-10,3.68E-08,1700581843,0,0
6565,10.0.0.5,1738430931,1,1514,64,11,1056666694,266739433,8.71E-07,5.75E-10,3.68E-08,-789927261,11623333634,1
6566,10.0.0.5,1738430931,1,1514,64,11,159327354,459467962,8.71E-07,5.75E-10,3.68E-08,300140608,1752600894,1
6567,10.0.0.3,1738430931,1,877,64,0,0,1850971915,5.04E-07,5.75E-10,3.68E-08,1850971915,0,0
6568,10.0.0.5,1738430931,1,1514,64,11,1426458073,1210280166,8.71E-07,5.75E-10,3.68E-08,-216177907,15691038803,1
6569,10.0.0.5,1738430931,1,1514,64,11,1843043309,170772068,8.71E-07,5.75E-10,3.68E-08,-1672271241,20273476399,1
6570,10.0.0.3,1738430931,1,814,64,0,0,96157612,4.68E-07,5.75E-10,3.68E-08,96157612,0,0
6571,10.0.0.5,1738430931,1,1514,64,11,1525648240,1739754434,8.71E-07,5.75E-10,3.68E-08,214106194,16782130640,1
6572,10.0.0.5,1738430931,1,1514,64,11,1743515317,1937944935,8.71E-07,5.75E-10,3.68E-08,194429618,19178668487,1
6573,10.0.0.3,1738430931,1,913,64,0,0,542967620,5.25E-07,5.75E-10,3.68E-08,542967620,0,0
6574,10.0.0.5,1738430931,1,1514,64,11,1705177412,1913201552,8.71E-07,5.75E-10,3.68E-08,208024140,18756951532,1
6575,10.0.0.5,1738430931,1,1514,64,11,1160776296,1292405840,8.71E-07,5.75E-10,3.68E-08,131629544,12768539256,1
6576,10.0.0.3,1738430931,1,807,64,0,0,1640971563,4.64E-07,5.75E-10,3.68E-08,1640971563,0,0
6577,10.0.0.5,1738430931,1,1514,64,11,1691412677,1045109642,8.71E-07,5.75E-10,3.68E-08,-646303035,18605539447,1
6578,10.0.0.5,1738430931,1,1514,64,11,744983699,1174301708,8.71E-07,5.75E-10,3.68E-08,429318009,8194820689,1
6579,10.0.0.3,1738430931,1,792,64,0,0,1022175471,4.56E-07,5.75E-10,3.68E-08,1022175471,0,0
6580,10.0.0.5,1738430931,1,1514,64,11,104891599,605874011,8.71E-07,5.75E-10,3.68E-08,500982412,1153807589,1
6581,10.0.0.5,1738430931,1,1514,64,11,1739683718,2128572783,8.71E-07,5.75E-10,3.68E-08,388889065,19136520898,1
6582,10.0.0.3,1738430931,1,862,64,0,0,353568221,4.96E-07,5.75E-10,3.68E-08,353568221,0,0
6583,10.0.0.5,1738430931,1,1514,64,11,1880844925,114762284,8.71E-07,5.75E-10,3.68E-08,-1766082641,20689294175,1
6584,10.0.0.5,1738430931,1,1514,64,11,1653905335,628492771,8.71E-07,5.75E-10,3.68E-08,-1025412564,18192958685,1
6585,10.0.0.3,1738430931,1,939,64,0,0,666489998,5.40E-07,5.75E-10,3.68E-08,666489998,0,0
6586,10.0.0.5,1738430931,1,1514,64,11,114287427,1494858304,8.71E-07,5.75E-10,3.68E-08,1380570877,1257161697,1
6587,10.0.0.5,1738430931,1,1514,64,11,686533833,1170954122,8.71E-07,5.75E-10,3.68E-08,484420289,7551872163,1
6588,10.0.0.3,1738430931,1,937,64,0,0,1580183218,5.39E-07,5.75E-10,3.68E-08,1580183218,0,0
6589,10.0.0.5,1738430931,1,1514,64,11,1761597737,845861188,8.71E-07,5.75E-10,3.68E-08,-915736549,19377575107,1
6590,10.0.0.5,1738430931,1,1514,64,11,1630422084,1040572162,8.71E-07,5.75E-10,3.68E-08,-589849922,17934642924,1
6591,10.0.0.3,1738430931,1,835,64,0,0,938381320,4.80E-07,5.75E-10,3.68E-08,938381320,0,0
6592,10.0.0.5,1738430931,1,1514,64,11,2056141354,1325981745,8.71E-07,5.75E-10,3.68E-08,-730159609,22617554894,1
6593,10.0.0.5,1738430931,1,1514,64,11,1211344230,1434305947,8.71E-07,5.75E-10,3.68E-08,222961717,13324786530,1
6594,10.0.0.3,1738430931,1,884,64,0,0,733936773,5.09E-07,5.75E-10,3.68E-08,733936773,0,0
6595,10.0.0.5,1738430931,1,1514,64,11,918252532,807375899,8.71E-07,5.75E-10,3.68E-08,-110876633,10100777852,1
6596,10.0.0.5,1738430931,1,1514,64,11,1224767234,475946296,8.71E-07,5.75E-10,3.68E-08,-748820938,13472439574,1
6597,10.0.0.3,1738430931,1,764,64,0,0,1980778677,4.39E-07,5.75E-10,3.68E-08,1980778677,0,0
6598,10.0.0.5,1738430931,1,1514,64,11,573093803,238059883,8.71E-07,5.75E-10,3.68E-08,-335033920,6304031833,1
6599,10.0.0.5,1738430931,1,1514,64,11,1768352136,117022833,8.71E-07,5.75E-10,3.68E-08,-1651329303,19451873496,1
6600,10.0.0.3,1738430931,1,782,64,0,0,1411903507,4.50E-07,5.75E-10,3.68E-08,1411903507,0,0
6601,10.0.0.5,1738430931,1,1514,64,11,1283169525,365852187,8.71E-07,5.75E-10,3.68E-08,-917317338,14114864775,1
6602,10.0.0.5,1738430931,1,1514,64,11,1291324541,1388061124,8.71E-07,5.75E-10,3.68E-08,96736583,14204569951,1
6603,10.0.0.3,1738430931,1,854,64,0,0,680950203,4.91E-07,5.75E-10,3.68E-08,680950203,0,0
6604,10.0.0.5,1738430931,1,1514,64,11,971726198,883524611,8.71E-07,5.75E-10,3.68E-08,-88201587,10688988178,1
6605,10.0.0.5,1738430931,1,1514,64,11,1369150260,705087476,8.71E-07,5.75E-10,3.68E-08,-664062784,15060652860,1
6606,10.0.0.3,1738430931,1,895,64,0,0,68716449,5.15E-07,5.75E-10,3.68E-08,68716449,0,0
6607,10.0.0.5,1738430931,1,1514,64,11,998286895,875571947,8.71E-07,5.75E-10,3.68E-08,-122714948,10981155845,1
6608,10.0.0.5,1738430931,1,1514,64,11,1333580247,1112574323,8.71E-07,5.75E-10,3.68E-08,-221005924,14669382717,1
6609,10.0.0.3,1738430931,1,808,64,0,0,958022911,4.65E-07,5.75E-10,3.68E-08,958022911,0,0
6610,10.0.0.5,1738430931,1,1514,64,11,222946604,2020114080,8.71E-07,5.75E-10,3.68E-08,1797167476,2452412644,1
6611,10.0.0.5,1738430931,1,1514,64,11,136044797,1984544341,8.71E-07,5.75E-10,3.68E-08,1848499544,1496492767,1
6612,10.0.0.3,1738430931,1,778,64,0,0,1756013135,4.48E-07,5.75E-10,3.68E-08,1756013135,0,0
6613,10.0.0.5,1738430931,1,1514,64,11,718491620,1766466881,8.71E-07,5.75E-10,3.68E-08,1047975261,7903407820,1
6614,10.0.0.5,1738430931,1,1514,64,11,877632856,627149327,8.71E-07,5.75E-10,3.68E-08,-250483529,9653961416,1
6615,10.0.0.3,1738430931,1,757,64,0,0,2012837675,4.35E-07,5.75E-10,3.68E-08,2012837675,0,0
6616,10.0.0.5,1738430931,1,1514,64,11,944964978,2088977086,8.71E-07,5.75E-10,3.68E-08,1144012108,10394614758,1
6617,10.0.0.5,1738430931,1,1514,64,11,2061455274,1863217510,8.71E-07,5.75E-10,3.68E-08,-198237764,22676008014,1
6618,10.0.0.3,1738430931,1,933,64,0,0,1322936857,5.37E-07,5.75E-10,3.68E-08,1322936857,0,0
6619,10.0.0.5,1738430931,1,1514,64,11,748869338,1138738860,8.71E-07,5.75E-10,3.68E-08,389869522,8237562718,1
6620,10.0.0.5,1738430931,1,1514,64,11,191680158,1321963141,8.71E-07,5.75E-10,3.68E-08,1130282983,2108481738,1
6621,10.0.0.3,1738430931,1,765,64,0,0,1082497575,4.40E-07,5.75E-10,3.68E-08,1082497575,0,0
6622,10.0.0.5,1738430931,1,1514,64,11,1376798743,1960032295,8.71E-07,5.75E-10,3.68E-08,583233552,15144786173,1
6623,10.0.0.5,1738430931,1,1514,64,11,1438985974,512484620,8.71E-07,5.75E-10,3.68E-08,-926501354,15828845714,1
6624,10.0.0.3,1738430931,1,757,64,0,0,1414085199,4.35E-07,5.75E-10,3.68E-08,1414085199,0,0
6625,10.0.0.5,1738430931,1,1514,64,11,178400834,582826868,8.71E-07,5.75E-10,3.68E-08,404426034,1962409174,1
6626,10.0.0.5,1738430931,1,1514,64,11,1900545745,1150127033,8.71E-07,5.75E-10,3.68E-08,-750418712,20906003195,1
6627,10.0.0.3,1738430931,1,892,64,0,0,1796623261,5.13E-07,5.75E-10,3.68E-08,1796623261,0,0
6628,10.0.0.5,1738430931,1,1514,64,11,1466351479,1122212357,8.71E-07,5.75E-10,3.68E-08,-344139122,16129866269,1
6629,10.0.0.5,1738430931,1,1514,64,11,1855214509,317154727,8.71E-07,5.75E-10,3.68E-08,-1538059782,20407359599,1
6630,10.0.0.3,1738430931,1,893,64,0,0,1624451174,5.14E-07,5.75E-10,3.68E-08,1624451174,0,0
6631,10.0.0.5,1738430931,1,1514,64,11,1997784304,1041311108,8.71E-07,5.75E-10,3.68E-08,-956473196,21975627344,1
6632,10.0.0.5,1738430931,1,1514,64,11,1429729050,73247260,8.71E-07,5.75E-10,3.68E-08,-1356481790,15727019550,1
6633,10.0.0.3,1738430931,1,912,64,0,0,1310397814,5.25E-07,5.75E-10,3.68E-08,1310397814,0,0
6634,10.0.0.5,1738430931,1,1514,64,11,913941540,1565773847,8.71E-07,5.75E-10,3.68E-08,651832307,10053356940,1
6635,10.0.0.5,1738430931,1,1514,64,11,2057791602,1632433161,8.71E-07,5.75E-10,3.68E-08,-425358441,22635707622,1
6636,10.0.0.3,1738430931,1,833,64,0,0,425791061,4.79E-07,5.75E-10,3.68E-08,425791061,0,0
6637,10.0.0.5,1738430931,1,1514,64,11,1184757080,787940810,8.71E-07,5.75E-10,3.68E-08,-396816270,13032327880,1
6638,10.0.0.5,1738430931,1,1514,64,11,112098840,2129722058,8.71E-07,5.75E-10,3.68E-08,2017623218,1233087240,1
6639,10.0.0.3,1738430931,1,841,64,0,0,1550289512,4.84E-07,5.75E-10,3.68E-08,1550289512,0,0
6640,10.0.0.5,1738430931,1,1514,64,11,729434248,26070466,8.71E-07,5.75E-10,3.68E-08,-703363782,8023776728,1
6641,10.0.0.5,1738430931,1,1514,64,11,1845455921,1478303586,8.71E-07,5.75E-10,3.68E-08,-367152335,20300015131,1
6642,10.0.0.3,1738430931,1,787,64,0,0,1050957409,4.53E-07,5.75E-10,3.68E-08,1050957409,0,0
6643,10.0.0.5,1738430931,1,1514,64,11,1164809326,2037136079,8.71E-07,5.75E-10,3.68E-08,872326753,12812902586,1
6644,10.0.0.5,1738430931,1,1514,64,11,652783080,394124422,8.71E-07,5.75E-10,3.68E-08,-258658658,7180613880,1
6645,10.0.0.3,1738430931,1,850,64,0,0,891802240,4.89E-07,5.75E-10,3.68E-08,891802240,0,0
6646,10.0.0.5,1738430931,1,1514,64,11,1849684726,2091769054,8.71E-07,5.75E-10,3.68E-08,242084328,20346531986,1
6647,10.0.0.5,1738430931,1,1514,64,11,906609042,2028085561,8.71E-07,5.75E-10,3.68E-08,1121476519,9972699462,1
6648,10.0.0.3,1738430931,1,865,64,0,0,2044199370,4.98E-07,5.75E-10,3.68E-08,2044199370,0,0
6649,10.0.0.5,1738430931,1,1514,64,11,527112274,659671139,8.71E-07,5.75E-10,3.68E-08,132558865,5798235014,1
6650,10.0.0.5,1738430931,1,1514,64,11,1030728946,1993463754,8.71E-07,5.75E-10,3.68E-08,962734808,11338018406,1
6651,10.0.0.3,1738430931,1,818,64,0,0,412301292,4.71E-07,5.75E-10,3.68E-08,412301292,0,0
6652,10.0.0.5,1738430931,1,1514,64,11,1781883496,738459807,8.71E-07,5.75E-10,3.68E-08,-1043423689,19600718456,1
6653,10.0.0.5,1738430931,1,1514,64,11,163134833,1632184153,8.71E-07,5.75E-10,3.68E-08,1469049320,1794483163,1
6654,10.0.0.3,1738430931,1,781,64,0,0,169690832,4.49E-07,5.75E-10,3.68E-08,169690832,0,0
6655,10.0.0.5,1738430931,1,1514,64,11,1779770915,1592863883,8.71E-07,5.75E-10,3.68E-08,-186907032,19577480065,1
6656,10.0.0.5,1738430931,1,1514,64,11,1705431413,546228807,8.71E-07,5.75E-10,3.68E-08,-1159202606,18759745543,1
6657,10.0.0.3,1738430931,1,900,64,0,0,1734716673,5.18E-07,5.75E-10,3.68E-08,1734716673,0,0
6658,10.0.0.5,1738430931,1,1514,64,11,1011154082,1615739367,8.71E-07,5.75E-10,3.68E-08,604585285,11122694902,1
6659,10.0.0.5,1738430931,1,1514,64,11,31178320,48427514,8.71E-07,5.75E-10,3.68E-08,17249194,342961520,1
6660,10.0.0.3,1738430931,1,881,64,0,0,2031821590,5.07E-07,5.75E-10,3.68E-08,2031821590,0,0
6661,10.0.0.5,1738430931,1,1514,64,11,256196529,143277160,8.71E-07,5.75E-10,3.68E-08,-112919369,2818161819,1
6662,10.0.0.5,1738430931,1,1514,64,11,30665924,985630778,8.71E-07,5.75E-10,3.68E-08,954964854,337325164,1
6663,10.0.0.3,1738430931,1,852,64,0,0,1630377276,4.90E-07,5.75E-10,3.68E-08,1630377276,0,0
6664,10.0.0.5,1738430931,1,1514,64,11,169347626,1876121845,8.71E-07,5.75E-10,3.68E-08,1706774219,1862823886,1
6665,10.0.0.5,1738430931,1,1514,64,11,316450716,1334156953,8.71E-07,5.75E-10,3.68E-08,1017706237,3480957876,1
6666,10.0.0.3,1738430931,1,895,64,0,0,2008378557,5.15E-07,5.75E-10,3.68E-08,2008378557,0,0
6667,10.0.0.5,1738430931,1,1514,64,11,1765774277,969233796,8.71E-07,5.75E-10,3.68E-08,-796540481,19423517047,1
6668,10.0.0.5,1738430931,1,1514,64,11,1728281375,1467975355,8.71E-07,5.75E-10,3.68E-08,-260306020,19011095125,1
6669,10.0.0.3,1738430931,1,829,64,0,0,2023685781,4.77E-07,5.75E-10,3.68E-08,2023685781,0,0
6670,10.0.0.5,1738430931,1,1514,64,11,913519203,487406769,8.71E-07,5.75E-10,3.68E-08,-426112434,10048711233,1
6671,10.0.0.5,1738430931,1,1514,64,11,1348577268,1440631477,8.71E-07,5.75E-10,3.68E-08,92054209,14834349948,1
6672,10.0.0.3,1738430931,1,786,64,0,0,522566811,4.52E-07,5.75E-10,3.68E-08,522566811,0,0
6673,10.0.0.5,1738430931,1,1514,64,11,1147077909,231822566,8.71E-07,5.75E-10,3.68E-08,-915255343,12617856999,1
6674,10.0.0.5,1738430931,1,1514,64,11,1286611583,781477757,8.71E-07,5.75E-10,3.68E-08,-505133826,14152727413,1
6675,10.0.0.3,1738430931,1,823,64,0,0,895136090,4.73E-07,5.75E-10,3.68E-08,895136090,0,0
6676,10.0.0.5,1738430931,1,1514,64,11,970282373,1449746416,8.71E-07,5.75E-10,3.68E-08,479464043,10673106103,1
6677,10.0.0.5,1738430931,1,1514,64,11,266178262,602569640,8.71E-07,5.75E-10,3.68E-08,336391378,2927960882,1
6678,10.0.0.3,1738430931,1,831,64,0,0,1988441214,4.78E-07,5.75E-10,3.68E-08,1988441214,0,0
6679,10.0.0.5,1738430931,1,1514,64,11,895126651,1971609676,8.71E-07,5.75E-10,3.68E-08,1076483025,9846393161,1
6680,10.0.0.5,1738430931,1,1514,64,11,1148798448,1906280733,8.71E-07,5.75E-10,3.68E-08,757482285,12636782928,1
6681,10.0.0.3,1738430931,1,839,64,0,0,1056671291,4.83E-07,5.75E-10,3.68E-08,1056671291,0,0
6682,10.0.0.5,1738430931,1,1514,64,11,1439865395,1179976768,8.71E-07,5.75E-10,3.68E-08,-259888627,15838519345,1
6683,10.0.0.5,1738430931,1,1514,64,11,1954708247,1696061925,8.71E-07,5.75E-10,3.68E-08,-258646322,21501790717,1
6684,10.0.0.3,1738430931,1,894,64,0,0,159331951,5.14E-07,5.75E-10,3.68E-08,159331951,0,0
6685,10.0.0.5,1738430931,1,1514,64,11,1323253929,1985374172,8.71E-07,5.75E-10,3.68E-08,662120243,14555793219,1
6686,10.0.0.5,1738430931,1,1514,64,11,534209055,1492601555,8.71E-07,5.75E-10,3.68E-08,958392500,5876299605,1
6687,10.0.0.3,1738430931,1,936,64,0,0,1426462670,5.38E-07,5.75E-10,3.68E-08,1426462670,0,0
6688,10.0.0.5,1738430931,1,1514,64,11,1714012369,850659771,8.71E-07,5.75E-10,3.68E-08,-863352598,18854136059,1
6689,10.0.0.5,1738430931,1,1514,64,11,679274860,1332302998,8.71E-07,5.75E-10,3.68E-08,653028138,7472023460,1
6690,10.0.0.3,1738430931,1,914,64,0,0,1843047906,5.26E-07,5.75E-10,3.68E-08,1843047906,0,0
6691,10.0.0.5,1738430931,1,1514,64,11,1819893568,260072587,8.71E-07,5.75E-10,3.68E-08,-1559820981,20018829248,1
6692,10.0.0.5,1738430931,1,1514,64,11,652794706,585929123,8.71E-07,5.75E-10,3.68E-08,-66865583,7180741766,1
6693,10.0.0.3,1738430931,1,878,64,0,0,1525652837,5.05E-07,5.75E-10,3.68E-08,1525652837,0,0
6694,10.0.0.5,1738430931,1,1514,64,11,747479357,2001371974,8.71E-07,5.75E-10,3.68E-08,1253892617,8222272927,1
6695,10.0.0.5,1738430931,1,1514,64,11,2026560600,1894557266,8.71E-07,5.75E-10,3.68E-08,-132003334,22292166600,1
6696,10.0.0.3,1738430931,1,772,64,0,0,1743519914,4.44E-07,5.75E-10,3.68E-08,1743519914,0,0
6697,10.0.0.5,1738430931,1,1514,64,11,85710893,1165688536,8.71E-07,5.75E-10,3.68E-08,1079977643,942819823,1
6698,10.0.0.5,1738430931,1,1514,64,11,528551375,1055993266,8.71E-07,5.75E-10,3.68E-08,527441891,5814065125,1
6699,10.0.0.3,1738430931,1,926,64,0,0,1705182009,5.33E-07,5.75E-10,3.68E-08,1705182009,0,0
6700,10.0.0.5,1738430931,1,1514,64,11,467951304,794729638,8.71E-07,5.75E-10,3.68E-08,326778334,5147464344,1
6701,10.0.0.5,1738430931,1,1514,64,11,1658562907,1363077956,8.71E-07,5.75E-10,3.68E-08,-295484951,18244191977,1
6702,10.0.0.3,1738430931,1,909,64,0,0,1160780893,5.23E-07,5.75E-10,3.68E-08,1160780893,0,0
6703,10.0.0.5,1738430931,1,1514,64,11,618855666,659877707,8.71E-07,5.75E-10,3.68E-08,41022041,6807412326,1
6704,10.0.0.5,1738430931,1,1514,64,11,1121875041,2058721061,8.71E-07,5.75E-10,3.68E-08,936846020,12340625451,1
6705,10.0.0.3,1738430931,1,836,64,0,0,1691417274,4.81E-07,5.75E-10,3.68E-08,1691417274,0,0
6706,10.0.0.5,1738430931,1,1514,64,11,1839854475,929099641,8.71E-07,5.75E-10,3.68E-08,-910754834,20238399225,1
6707,10.0.0.5,1738430931,1,1514,64,11,1607299338,1015624756,8.71E-07,5.75E-10,3.68E-08,-591674582,17680292718,1
6708,10.0.0.3,1738430931,1,806,64,0,0,744988296,4.64E-07,5.75E-10,3.68E-08,744988296,0,0
6709,10.0.0.5,1738430931,1,1514,64,11,766990165,2141508393,8.71E-07,5.75E-10,3.68E-08,1374518228,8436891815,1
6710,10.0.0.5,1738430931,1,1514,64,11,360742664,333518886,8.71E-07,5.75E-10,3.68E-08,-27223778,3968169304,1
6711,10.0.0.3,1738430931,1,828,64,0,0,104896196,4.76E-07,5.75E-10,3.68E-08,104896196,0,0
6712,10.0.0.5,1738430931,1,1514,64,11,844684517,1040017524,8.71E-07,5.75E-10,3.68E-08,195333007,9291529687,1
6713,10.0.0.5,1738430931,1,1514,64,11,1665821885,517094437,8.71E-07,5.75E-10,3.68E-08,-1148727448,18324040735,1
6714,10.0.0.3,1738430931,1,915,64,0,0,1739688315,5.26E-07,5.75E-10,3.68E-08,1739688315,0,0
6715,10.0.0.5,1738430931,1,1514,64,11,1300090112,171132943,8.71E-07,5.75E-10,3.68E-08,-1128957169,14300991232,1
6716,10.0.0.5,1738430931,1,1514,64,11,1103023560,2047569469,8.71E-07,5.75E-10,3.68E-08,944545909,12133259160,1
6717,10.0.0.3,1738430931,1,806,64,0,0,1880849522,4.64E-07,5.75E-10,3.68E-08,1880849522,0,0
6718,10.0.0.5,1738430931,1,1514,64,11,25021269,982100512,8.71E-07,5.75E-10,3.68E-08,957079243,275233959,1
6719,10.0.0.5,1738430931,1,1514,64,11,1794643087,110732162,8.71E-07,5.75E-10,3.68E-08,-1683910925,19741073957,1
6720,10.0.0.3,1738430931,1,894,64,0,0,1653909932,5.14E-07,5.75E-10,3.68E-08,1653909932,0,0
6721,10.0.0.5,1738430931,1,1514,64,11,305400,175710814,8.71E-07,5.75E-10,3.68E-08,175405414,3359400,1
6722,10.0.0.5,1738430931,1,1514,64,11,1166725429,468256705,8.71E-07,5.75E-10,3.68E-08,-698468724,12833979719,1
6723,10.0.0.3,1738430931,1,803,64,0,0,114292024,4.62E-07,5.75E-10,3.68E-08,114292024,0,0
6724,10.0.0.5,1738430931,1,1514,64,11,970440452,677804688,8.71E-07,5.75E-10,3.68E-08,-292635764,10674844972,1
6725,10.0.0.5,1738430931,1,1514,64,11,1831334661,1589296118,8.71E-07,5.75E-10,3.68E-08,-242038543,20144681271,1
6726,10.0.0.3,1738430931,1,792,64,0,0,686538430,4.56E-07,5.75E-10,3.68E-08,686538430,0,0
6727,10.0.0.5,1738430931,1,1514,64,11,1337682395,805726054,8.71E-07,5.75E-10,3.68E-08,-531956341,14714506345,1
6728,10.0.0.5,1738430931,1,1514,64,11,1500533532,1030053222,8.71E-07,5.75E-10,3.68E-08,-470480310,16505868852,1
6729,10.0.0.3,1738430931,1,863,64,0,0,1761602334,4.96E-07,5.75E-10,3.68E-08,1761602334,0,0
6730,10.0.0.5,1738430931,1,1514,64,11,1734825695,960349222,8.71E-07,5.75E-10,3.68E-08,-774476473,19083082645,1
6731,10.0.0.5,1738430931,1,1514,64,11,2045677979,354332212,8.71E-07,5.75E-10,3.68E-08,-1691345767,22502457769,1
6732,10.0.0.3,1738430931,1,789,64,0,0,1630426681,4.54E-07,5.75E-10,3.68E-08,1630426681,0,0
6733,10.0.0.5,1738430931,1,1514,64,11,954373968,258936995,8.71E-07,5.75E-10,3.68E-08,-695436973,10498113648,1
6734,10.0.0.5,1738430931,1,1514,64,11,687851099,1799058485,8.71E-07,5.75E-10,3.68E-08,1111207386,7566362089,1
6735,10.0.0.3,1738430931,1,834,64,0,0,2056145951,4.80E-07,5.75E-10,3.68E-08,2056145951,0,0
6736,10.0.0.5,1738430931,1,1514,64,11,1298954519,206189336,8.71E-07,5.75E-10,3.68E-08,-1092765183,14288499709,1
6737,10.0.0.5,1738430931,1,1514,64,11,168669274,451560983,8.71E-07,5.75E-10,3.68E-08,282891709,1855362014,1
6738,10.0.0.3,1738430931,1,845,64,0,0,1211348827,4.86E-07,5.75E-10,3.68E-08,1211348827,0,0
6739,10.0.0.5,1738430931,1,1514,64,11,377322279,1271692834,8.71E-07,5.75E-10,3.68E-08,894370555,4150545069,1
6740,10.0.0.5,1738430931,1,1514,64,11,351646804,402343548,8.71E-07,5.75E-10,3.68E-08,50696744,3868114844,1
6741,10.0.0.3,1738430931,1,786,64,0,0,918257129,4.52E-07,5.75E-10,3.68E-08,918257129,0,0
6742,10.0.0.5,1738430931,1,1514,64,11,106309698,2146289891,8.71E-07,5.75E-10,3.68E-08,2039980193,1169406678,1
6743,10.0.0.5,1738430931,1,1514,64,11,513075711,106615099,8.71E-07,5.75E-10,3.68E-08,-406460612,5643832821,1
6744,10.0.0.3,1738430931,1,850,64,0,0,1224771831,4.89E-07,5.75E-10,3.68E-08,1224771831,0,0
6745,10.0.0.5,1738430931,1,1514,64,11,174517058,1679801140,8.71E-07,5.75E-10,3.68E-08,1505284082,1919687638,1
6746,10.0.0.5,1738430931,1,1514,64,11,574871804,1144957510,8.71E-07,5.75E-10,3.68E-08,570085706,6323589844,1
6747,10.0.0.3,1738430931,1,907,64,0,0,573098400,5.22E-07,5.75E-10,3.68E-08,573098400,0,0
6748,10.0.0.5,1738430931,1,1514,64,11,210122180,258722817,8.71E-07,5.75E-10,3.68E-08,48600637,2311343980,1
6749,10.0.0.3,1738430931,1,862,64,0,0,1768356733,4.96E-07,5.75E-10,3.68E-08,1768356733,0,0
6750,10.0.0.3,1738430931,1,756,64,0,0,1283174122,4.35E-07,5.75E-10,3.68E-08,1283174122,0,0
6751,10.0.0.3,1738430931,1,835,64,0,0,1291329138,4.80E-07,5.75E-10,3.68E-08,1291329138,0,0
6752,10.0.0.3,1738430931,1,854,64,0,0,971730795,4.91E-07,5.75E-10,3.68E-08,971730795,0,0
6753,10.0.0.3,1738430931,1,823,64,0,0,1369154857,4.73E-07,5.75E-10,3.68E-08,1369154857,0,0
6754,10.0.0.3,1738430931,1,861,64,0,0,998291492,4.95E-07,5.75E-10,3.68E-08,998291492,0,0
6755,10.0.0.3,1738430931,1,913,64,0,0,1333584844,5.25E-07,5.75E-10,3.68E-08,1333584844,0,0
6756,10.0.0.3,1738430931,1,882,64,0,0,222951201,5.07E-07,5.75E-10,3.68E-08,222951201,0,0
6757,10.0.0.3,1738430931,1,851,64,0,0,136049394,4.90E-07,5.75E-10,3.68E-08,136049394,0,0
6758,10.0.0.3,1738430931,1,891,64,0,0,718496217,5.13E-07,5.75E-10,3.68E-08,718496217,0,0
6759,10.0.0.3,1738430931,1,915,64,0,0,877637453,5.26E-07,5.75E-10,3.68E-08,877637453,0,0
6760,10.0.0.3,1738430931,1,907,64,0,0,944969575,5.22E-07,5.75E-10,3.68E-08,944969575,0,0
6761,10.0.0.3,1738430931,1,847,64,0,0,2061459871,4.87E-07,5.75E-10,3.68E-08,2061459871,0,0
6762,10.0.0.3,1738430931,1,916,64,0,0,748873935,5.27E-07,5.75E-10,3.68E-08,748873935,0,0
